8.0,126335.0,2241.0,2047.051058316127,0.0,0.912125024788336
21.0,132738.0,1582.0,1187.3475051520495,0.0,0.9714880980032207
48.0,145906.0,1478.0,1428.0645000379925,0.0,1.0
2.0,123793.0,1714.0,1776.2444390694445,0.0,0.946069026658852
11.0,127865.0,1393.0,1273.317860468459,0.0,1.0
30.0,137585.0,1100.0,1316.303038126662,0.0,1.0
101.0,174086.0,1724.0,1767.647403537802,0.0,0.7018528715099693
18.0,131533.0,1091.0,1097.0786320698223,0.0,0.7677658908018563
63.0,152662.0,485.0,1.0,0.0,1.0
3121.0,1626903.0,230.0,228.77804337410572,0.0,1.0
3265.0,1699007.0,5.0,22.449190614726575,0.0,1.0
3597.0,1856961.0,4.0,1.0,0.0,1.0
718.0,465080.0,14.0,1.0,0.0,1.0
1975.0,1077340.0,7.0,336.240987519615,0.0,-0.19744214593317608
1314.0,755371.0,396.0,392.1217184752786,0.0,0.7936168836255976
15.0,130259.0,914.0,920.8394036711856,0.0,0.4866429016479361
4527.0,2318669.0,6.0,452.3009671967636,0.0,0.8898457903743536
5466.0,2781112.0,6.0,1.0,0.0,0.0
7.0,125564.0,612.0,705.913515380167,0.0,0.5054957245550169
1.0,123373.0,686.0,374.9276474119968,0.0,0.18813603503601287
28.0,136110.0,1197.0,619.943160063761,0.0,1.0
1561.0,876394.0,38.0,112.71806369695396,0.0,1.0
3679.0,1902682.0,6.0,1.0,0.0,1.0
1228.0,710897.0,4.0,138.50917029187832,0.0,0.8986969326651486
1756.0,977381.0,40.0,9.55363731726597,0.0,-1.0
439.0,332433.0,2.0,43.94177944382969,0.0,1.0
2767.0,1457018.0,3.0,35.344743912187184,0.0,1.0
1114.0,657712.0,10.0,585.5550179371971,0.0,0.05668821894861082
3416.0,1772362.0,18.0,134.2106525260571,0.0,1.0
2331.0,1250402.0,23.0,1.0,0.0,0.0
3723.0,1924050.0,45.0,1.0,0.0,-1.0
66.0,153475.0,519.0,250.27063220320568,0.0,1.0
1369.0,784810.0,9.0,91.225474867854,0.0,-1.0
1522.0,856497.0,11.0,250.27063220320568,0.0,0.6300053512573807
1765.0,981993.0,7.0,387.8232007094606,0.0,-0.27816987420637646
5094.0,2595491.0,56.0,69.7328860387509,0.0,1.0
6.0,125465.0,883.0,490.9876270891486,0.0,1.0
4393.0,2258289.0,6.0,18.150672848905327,0.0,1.0
4800.0,2454397.0,4.0,1.0,0.0,0.0
5519.0,2810718.0,14.0,1.0,0.0,-1.0
