221326,5,0.84
221704,31,0.88388
221823,8,0.85
222318,53,0.78868
222467,37,0.81622
222762,29,0.93104
223146,26,0.86154
224069,7,0.54286
224876,69,0.87246
225221,3,0.86666
226072,60,0.87334
226278,32,0.8
226529,23,0.93044
226564,25,0.856
227442,29,0.75172
227716,106,0.79246
227818,64,0.65
228171,3,0.86666
228702,56,0.86428
229056,3,0.86666
229145,51,0.84314
230083,1,1
230856,23,0.84348
230875,17,0.81176
231133,46,0.93914
231418,36,0.56666
231466,15,0.84
231716,17,0.8353
232082,42,0.7238
232383,28,0.74286
232899,20,0.8
233468,17,0.90588
233596,85,0.92
233953,77,0.91168
234144,68,0.8353
234276,27,0.85186
234372,19,0.81052
234407,27,0.7926
235073,11,0.74546
235441,28,0.85714
236205,3,0.73334
236557,41,0.87318
237481,1,1
237589,18,0.84444
237896,5,0.68
237957,5,0.76
238164,6,0.86666
238402,20,0.96
239232,9,0.82222
239986,9,0.86666
240049,7,0.82858
240137,46,0.7913
240208,74,0.81622
240372,1,0.2
240913,30,0.85334
241019,92,0.82608
241461,241,0.91038
241759,107,0.89158
242661,33,0.95152
242782,48,0.9
243449,24,0.91666
244379,20,0.88
244945,7,0.88572
245079,15,0.97334
245795,5,0.68
246037,13,0.9077
246463,13,0.96924
247125,59,0.79662
247349,1,1
247465,16,0.825
247543,7,0.82858
247599,19,0.76842
247960,1,0.2
248116,5,0.84
248794,3,0.86666
249458,6,0.73334
250315,7,0.54286
251296,9,0.37778
251937,22,0.63636
252102,27,0.7037
252891,9,0.95556
253667,67,0.82686
254238,18,0.86666
254493,167,0.7461
254960,114,0.85614
255241,11,0.8909
255476,34,0.88236
255986,92,0.86956
256646,48,0.83334
257262,33,0.87878
258206,84,0.89524
259136,51,0.75686
259934,11,1
260887,3,0.86666
261679,15,0.81334
261938,3,1
262756,10,0.84
263699,144,0.92222
263981,85,0.86824
264165,13,0.78462
264441,2,0.4
265428,16,0.75
265806,173,0.7919
266651,39,0.58974
267405,35,0.92
267521,3,0.73334
268000,15,0.65334
268250,10,0.64
268562,134,0.9194
269172,89,0.88314
269371,44,0.76364
269950,20,0.88
270563,2,0.8
271412,18,0.84444
271428,10,0.88
271624,15,0.89334
272388,92,0.84782
272842,17,0.67058
273492,20,0.78
274182,7,0.82858
275088,7,0.6
275231,3,0.73334
276056,10,0.56
276259,15,0.41334
276603,24,0.76666
276763,87,0.87126
277251,5,0.92
277270,10,0.92
277366,10,0.96
278104,46,0.93044
278878,38,0.92632
279547,28,0.87142
279859,30,0.84
280443,7,0.88572
280734,60,0.92
281431,33,0.80606
282220,9,0.68888
283107,46,0.93914
283584,25,0.728
283978,17,0.71764
284665,72,0.7
285225,55,0.85454
286193,10,0.88
286495,24,0.75
287235,28,0.68572
287475,57,0.78948
288472,72,0.77222
288700,11,0.52728
288924,3,0.86666
289886,7,0.82858
290624,11,0.7091
290919,15,0.97334
291089,5,1
291364,30,0.8
291513,1,0.6
291676,17,0.74118
292441,19,0.78948
293358,35,0.77142
293370,24,0.66666
293711,37,0.58918
294486,7,0.88572
294537,2,0.8
295072,40,0.78
295304,16,0.65
295362,39,0.88718
295745,9,0.73334
296430,41,0.87318
296781,12,0.76666
297536,47,0.89788
297978,4,1
298336,35,0.77142
298830,33,0.80606
299080,17,0.88236
299987,59,0.85762
300980,19,0.87368
301159,46,0.86086
301873,28,0.74286
301960,58,0.82068
302043,6,0.93334
302356,31,0.75484
302723,22,0.78182
302757,10,0.76
303292,14,0.8
303637,1,0.6
303978,2,0.8
304354,119,0.91596
305049,15,0.84
305515,1,1
305799,7,0.94286
305868,103,0.7165
306500,35,0.70286
307233,2,1
308000,37,0.81622
308150,35,0.81714
308834,7,0.71428
309634,53,0.8717
310454,37,0.77298
310735,35,0.81714
311245,2,0.8
311350,28,0.58572
312324,16,0.9
312893,32,0.9125
313568,42,0.8
313671,21,0.86666
313821,17,0.95294
314633,42,0.7238
315240,41,0.88292
315655,21,0.9238
315804,44,0.84546
316117,15,0.89334
317029,54,0.8074
317759,14,0.8
318596,5,1
319191,38,0.86316
319514,14,0.85714
320279,9,0.55556
321100,6,0.8
321674,57,0.85964
321862,1,1
322434,52,0.8
322469,2,0.8
322704,26,0.92308
323450,92,0.87826
323870,46,0.8174
324607,24,0.76666
325470,81,0.8716
325844,29,0.87586
326784,53,0.91698
326908,27,0.82222
327817,22,0.8909
328677,4,1
329069,9,0.51112
329400,45,0.92
329769,24,0.86666
329814,6,0.93334
330238,110,0.92
330893,7,0.88572
331370,25,0.792
331636,28,0.74286
331706,24,0.83334
331924,7,0.71428
332433,2,1
333335,9,0.82222
333479,13,0.84616
334203,11,0.78182
334588,97,0.83918
335248,18,0.93334
335811,6,0.73334
336097,44,0.7091
337018,42,0.8381
337074,14,0.88572
337867,9,0.82222
338695,9,0.91112
339498,43,0.88838
339992,8,0.9
340327,7,0.31428
340567,4,0.8
340686,63,0.81588
341294,36,0.83334
341450,62,0.8129
341976,25,0.776
342311,45,0.91112
343137,45,0.80444
343444,16,0.875
344292,30,0.89334
344481,12,0.86666
344794,14,0.94286
344877,73,0.83014
345146,77,0.77662
346143,27,0.76296
347112,18,0.66666
347538,14,0.71428
347691,2,0.4
348662,61,0.71148
349579,49,0.77142
350461,49,0.71428
350549,45,0.89334
350977,35,0.79428
351928,18,0.66666
352365,24,0.75
353027,3,0.73334
353211,7,0.71428
353973,13,0.84616
354557,37,0.8054
354610,20,0.72
355463,20,0.82
355881,3,1
356619,30,0.84
357231,43,0.71162
357517,1,0.6
358479,11,0.7091
358662,40,0.74
358673,12,0.76666
359431,20,0.86
360075,36,0.8
360595,39,0.72308
360735,4,0.8
360837,44,0.82728
361145,1,1
361530,28,0.68572
362332,63,0.94286
363135,56,0.77858
363275,8,0.7
363702,9,0.95556
364092,30,0.70666
364172,8,0.75
364862,31,0.80646
365608,37,0.87028
365727,82,0.85854
366475,48,0.84166
366554,3,0.86666
367342,15,0.70666
367523,2,0.8
367908,3,0.6
368245,62,0.7871
368421,59,0.82372
369203,29,0.84828
369599,9,0.95556
369899,34,0.71764
370717,30,0.90666
371022,62,0.96774
371714,7,0.77142
372214,13,0.81538
372871,2,1
373415,1,1
373527,9,0.86666
374312,119,0.85546
374793,33,0.72122
375444,41,0.83414
375996,8,0.85
376219,31,0.71612
376859,23,0.86086
376881,43,0.73024
377045,5,0.52
377089,4,0.5
377131,56,0.75
377662,48,0.9
378274,1,0.6
379018,1,0.2
379201,18,0.95556
379441,34,0.65882
379885,4,1
379930,14,0.65714
380900,2,1
381444,29,0.72414
382292,1,1
382531,1,1
382702,1,1
382883,55,0.83272
382919,16,0.85
383302,29,0.76552
383730,57,0.69824
384260,18,0.86666
384731,32,0.8625
385214,3,0.46666
385798,5,0.92
386314,37,0.96756
386662,8,0.75
387281,9,0.86666
387449,9,0.95556
387552,73,0.7589
387732,17,0.85882
388461,3,0.86666
389336,4,0.9
389631,69,0.86666
390071,34,0.88236
390461,11,0.85454
391450,57,0.85264
391525,75,0.92534
391907,53,0.93208
392822,23,0.89566
393530,35,0.92
393691,2,1
394079,18,0.77778
394777,7,0.82858
395702,20,0.82
396259,43,0.91628
396894,81,0.83704
397183,39,0.6923
397303,25,0.856
397391,44,0.94546
398222,36,0.85556
398986,6,0.73334
399913,10,0.48
399935,14,0.74286
400546,5,0.68
401266,5,0.92
401333,6,0.8
401533,26,0.63076
401725,18,0.57778
402211,15,0.68
403038,73,0.83014
403748,53,0.73584
404235,61,0.76394
404345,27,0.83704
405197,6,0.73334
405258,37,0.9027
405646,9,0.95556
405907,61,0.85574
405944,4,0.9
406848,9,0.73334
406895,16,0.925
407323,50,0.752
407719,11,0.85454
408092,4,0.7
408892,1,0.2
408994,70,0.80572
409531,18,0.73334
410085,1,0.6
411069,2,0.6
411221,2,0.8
412212,6,0.93334
412224,6,0.73334
413010,10,0.68
413341,7,0.54286
414009,39,0.8359
414305,4,0.8
415231,10,0.68
416010,6,0.66666
416027,18,0.71112
416213,119,0.88908
417055,144,0.86388
417969,10,0.8
418571,8,0.65
418998,19,0.91578
419701,3,0.73334
420498,28,0.94286
420842,25,0.648
421235,13,0.84616
421373,22,0.6909
422368,31,0.67742
423236,9,0.46666
423547,32,0.875
423908,11,0.96364
424691,71,0.87606
424703,42,0.81904
424962,87,0.93104
425423,17,0.92942
425588,4,0.7
426346,17,0.52942
427227,14,0.77142
427500,22,0.83636
427568,20,0.7
427691,51,0.78824
427952,36,0.86666
428942,33,0.9394
429191,109,0.79082
430096,24,0.75
430708,51,0.70196
431518,8,0.8
431702,26,0.84616
432116,6,1
432268,134,0.7791
432275,234,0.90598
433035,15,0.70666
434013,7,0.54286
435001,45,0.80444
435980,4,0.9
436710,4,0.6
437435,4,0.7
437449,6,1
438188,2,0.6
438881,9,0.82222
439630,52,0.86924
439655,50,0.792
439740,23,0.94782
440058,15,0.76
440363,14,0.8
441162,28,0.71428
441224,24,0.75
442171,20,0.74
442500,61,0.84262
443464,93,0.76774
443517,24,0.81666
444246,15,0.62666
445150,39,0.87692
445546,15,0.92
445639,10,0.84
446156,6,0.73334
447098,8,0.95
447893,9,0.95556
448821,3,0.73334
448965,26,0.63076
449609,42,0.81904
449823,2,0.6
450618,282,0.90212
451300,27,0.71852
451591,65,0.77846
451754,58,0.82068
451770,8,0.85
451860,30,0.70666
451969,145,0.91724
452942,139,0.90504
453349,41,0.7561
453545,12,0.53334
454299,1,1
454564,19,0.81052
455295,26,0.6923
455720,27,0.71852
456514,12,0.93334
457417,2,1
458060,1,0.6
458067,1,0.6
458666,29,0.84828
458919,44,0.77272
459290,16,0.675
459335,4,0.8
459535,49,0.62448
459700,19,0.91578
460573,21,0.79048
461413,24,0.86666
461503,13,1
462293,4,0.7
462822,3,0.73334
463324,33,0.8909
463334,3,0.73334
463678,18,0.93334
463728,20,0.9
463770,6,0.93334
464158,2,0.8
465080,14,0.8
465622,2,0.6
466311,32,0.85
466603,42,0.88572
466944,252,0.87778
467091,75,0.872
467817,167,0.8994
468020,112,0.87142
468314,54,0.85926
468951,9,0.82222
469932,18,0.8
470444,13,0.78462
471376,18,0.88888
471560,6,1
472333,47,0.85532
472922,136,0.9147
473854,26,0.87692
474493,26,0.75384
474665,18,0.71112
475151,10,0.8
475271,13,0.6
476080,16,0.575
476730,14,0.88572
477470,4,0.5
477660,17,0.6
478077,34,0.81176
478490,41,0.89268
479018,72,0.93334
479885,44,0.91818
480832,71,0.87042
481258,18,0.82222
481569,6,0.8
482477,18,0.75556
482993,9,0.68888
483202,6,0.8
483545,12,0.7
483742,3,0.06666
484069,27,0.86666
484096,4,-0.1
484814,5,0.76
484978,33,0.67272
485187,37,0.8054
485462,20,0.94
486225,17,0.8353
486350,23,0.89566
487111,1,1
487852,19,0.76842
487992,18,0.8
488181,14,0.91428
489154,2,1
489770,26,0.76924
490588,8,0.7
491342,33,0.86666
492247,48,0.81666
492649,6,0.93334
493265,41,0.81464
493293,4,0.8
493510,28,0.84286
494266,3,1
494731,19,0.91578
495224,19,0.83158
496108,22,0.78182
496177,2,0.8
496759,4,1
497011,1,1
497719,63,0.84762
497910,10,0.8
498082,14,0.77142
498544,39,0.55898
499042,15,0.76
499195,81,0.8716
499380,42,0.82858
499679,27,0.76296
500622,19,0.66316
501426,33,0.81818
501519,10,0.92
502489,2,1
503009,61,0.79672
503972,193,0.85492
504109,10,0.84
504959,7,0.54286
505330,2,1
505772,18,0.53334
505877,11,0.74546
506816,11,0.8909
507732,59,0.8983
507766,35,0.84
507888,7,0.54286
508624,1,0.2
508973,32,0.6375
509406,27,0.95556
509695,4,0.7
510349,2,1
510981,3,0.86666
511441,21,0.94286
512312,2,1
512791,29,0.87586
513234,4,0.6
514036,17,0.74118
514672,13,0.81538
515055,15,0.84
515521,13,0.63076
515827,27,0.7037
516116,6,0.66666
516963,24,0.85
517802,71,0.78028
517998,62,0.92258
518200,36,0.86666
518748,1,1
519571,5,0.92
520313,4,1
521203,17,0.74118
521966,3,1
522330,3,0.86666
522755,132,0.88788
523495,21,0.69524
523731,27,0.8074
523845,33,0.81818
524341,69,0.87246
525014,14,0.85714
525355,24,0.78334
526216,39,0.89744
527045,11,0.6
527123,3,0.46666
527130,51,0.92942
527885,84,0.85714
528120,12,0.63334
528243,18,0.75556
528590,22,0.8909
529029,6,0.46666
529055,2,0.2
529528,10,0.92
530513,9,0.77778
530550,13,0.93846
531077,78,0.77436
531788,2,1
532135,266,0.79548
532252,15,0.78666
532982,7,0.71428
533452,49,0.79592
534314,54,0.88888
534612,65,0.88924
534813,2,0.4
534890,6,0.8
535046,1,0.6
535857,27,0.91112
536347,48,0.91666
536592,19,0.97894
537285,22,0.8909
538143,84,0.7381
538840,40,0.85
539385,34,0.7647
540342,34,0.8353
541133,21,0.82858
541999,57,0.87368
542159,20,0.88
542348,28,0.95714
542595,2,1
543189,33,0.92728
544038,26,0.92308
544045,16,0.825
544964,48,0.84166
545632,103,0.82136
546398,29,0.95862
546688,11,0.74546
547674,146,0.78904
548104,17,0.81176
548667,19,0.89474
548685,8,0.9
549366,13,0.75384
549751,40,0.89
549867,34,0.8353
550229,5,0.84
550322,140,0.80286
550590,117,0.88034
550800,13,0.87692
550829,9,0.64444
551321,2,0.8
551782,55,0.83272
552718,35,0.77142
552889,36,0.88888
553143,34,0.90588
553936,17,0.7647
554095,60,0.8
555063,82,0.89756
555308,97,0.90516
555311,44,0.7909
556224,19,0.9579
556794,4,0.8
557701,8,0.85
558669,25,0.888
558784,7,0.88572
559634,29,0.90344
560251,13,0.66154
561215,31,0.85806
561264,112,0.83214
561864,65,0.91384
562188,73,0.8137
563117,11,0.7091
563817,6,1
564488,3,0.73334
564650,13,0.87692
565571,20,0.88
566327,23,0.82608
566753,4,0.9
567142,15,0.92
567453,11,0.8909
567599,15,0.49334
568059,17,0.7647
568429,5,0.92
568875,70,0.82286
569424,54,0.91112
569795,29,0.94482
569832,9,0.86666
570147,9,0.73334
570478,6,0.93334
571441,29,0.75172
571536,18,0.8
571931,9,0.82222
572613,31,0.72904
573147,40,0.89
573593,45,0.89334
574286,52,0.8
574909,38,0.91578
575727,50,0.744
576000,42,0.90476
576743,56,0.87142
577053,19,0.85264
577057,7,0.88572
577391,62,0.68388
578153,26,0.76924
578862,48,0.83334
579464,11,0.4909
579746,15,0.70666
580060,55,0.7891
580227,26,0.76924
580691,3,0.73334
581032,46,0.84348
581590,6,0.66666
582430,26,0.9077
582799,7,0.94286
582976,30,0.86666
583437,8,0.9
583572,12,0.8
584125,3,0.46666
584806,6,0.93334
585608,3,0.46666
585609,2,0.8
585830,150,0.824
586451,2,0.4
587001,11,0.78182
587536,14,0.77142
588349,10,0.72
588440,1,1
588814,43,0.82326
588840,16,0.975
589412,5,0.92
589983,13,0.66154
590893,56,0.82858
591636,36,0.74444
591853,30,0.86666
592539,46,0.86086
593478,3,0.6
593752,5,0.92
594135,9,0.73334
594682,15,0.81334
595048,38,0.8
595269,44,0.8909
595965,24,0.76666
596043,2,1
596740,37,0.82702
597279,34,0.90588
597314,74,0.82702
597613,20,0.86
598578,15,0.89334
598696,14,0.74286
599262,34,0.87058
599434,2,0.4
599709,6,0.86666
600102,5,0.6
600482,12,0.93334
600840,18,0.64444
601482,20,0.78
602418,2,0.4
603369,46,0.73914
603664,8,0.85
604383,1,1
605263,7,0.94286
606223,9,1
607037,17,0.92942
607186,85,0.8353
607670,5,0.92
608649,15,0.84
609338,28,0.78572
609487,17,0.7647
610093,76,0.86316
610656,4,1
610935,8,0.9
610956,14,0.91428
611674,3,1
612332,3,0.86666
612756,14,0.82858
612956,3,0.73334
613031,5,0.84
613085,39,0.82564
613257,7,1
613771,15,0.76
614384,38,0.8421
614587,2,1
614741,26,0.7077
614775,17,0.7647
615009,49,0.85306
615517,2,0.6
615644,70,0.73142
616481,42,0.64762
616682,114,0.88422
617013,93,0.78494
617766,116,0.8
618661,83,0.7976
619157,67,0.92836
619977,46,0.86086
620288,46,0.84348
620524,44,0.8091
621457,3,1
621706,6,0.93334
622041,24,0.75
622319,9,0.6
622527,18,0.82222
623373,4,0.9
623847,2,1
624407,81,0.82716
625308,20,0.98
625370,21,0.61904
625911,17,0.8353
626764,32,0.825
627759,152,0.83684
628492,37,0.8919
628722,9,0.51112
629699,7,1
630296,7,0.77142
631251,37,0.7946
632046,3,0.86666
632507,33,0.8303
633179,14,1
633243,12,0.8
633549,3,1
634306,11,0.78182
634755,11,0.85454
635364,47,0.94042
636233,9,0.82222
636562,15,0.81334
636785,24,0.7
637032,12,0.83334
637042,22,0.78182
637670,112,0.86428
638318,322,0.86584
638571,18,0.84444
639383,1,0.6
639937,6,0.8
640121,17,0.85882
640617,54,0.84444
640839,31,0.84516
641806,16,0.725
642677,31,0.88388
643385,18,0.88888
644208,28,0.78572
644425,227,0.72688
644706,52,0.86154
645460,27,0.62962
645661,29,0.86206
645694,18,0.95556
646029,33,0.84242
646512,32,0.8625
646552,11,0.78182
646952,7,0.6
647288,9,0.95556
647299,9,0.82222
648298,8,0.75
648758,16,0.775
649440,25,0.808
649983,26,0.75384
650770,16,0.8
651557,17,0.67058
652189,65,0.88308
652854,18,0.8
653200,29,0.90344
653960,24,0.85
654025,53,0.77358
654662,2,0.8
654681,30,0.90666
655630,10,0.68
655775,73,0.86302
655967,66,0.8606
656480,47,0.88936
656716,23,0.87826
657626,127,0.92126
657712,10,0.92
657768,27,0.85186
658014,8,0.65
658625,54,0.7926
658706,27,0.91112
659088,15,0.94666
659182,1,1
660136,44,0.84546
660952,10,0.8
661589,24,0.76666
662537,9,0.95556
662706,10,0.8
663524,6,1
664127,24,0.81666
664558,26,0.66154
665175,3,1
665360,65,0.87692
666332,38,0.73684
666794,13,0.93846
667268,38,0.70526
668177,4,0.8
668229,9,0.91112
668280,80,0.86
669228,9,0.86666
669276,4,0.5
669328,3,1
669519,7,0.88572
670389,19,0.89474
670722,20,0.96
670966,52,0.76154
671410,37,0.88108
671761,75,0.81334
671958,54,0.86666
672419,41,0.78536
673166,23,0.8087
673731,33,0.86666
673917,18,0.77778
674597,17,0.88236
675264,5,1
675335,17,0.6
675714,39,0.8359
676028,8,0.8
676280,10,0.72
676940,2,1
677837,53,0.87924
678415,18,0.86666
679098,4,0.5
679340,19,0.36842
680249,17,0.81176
680636,10,0.72
681455,20,0.96
682043,68,0.84706
682871,22,0.6909
683251,130,0.83692
684027,31,0.78064
684381,34,0.69412
684755,4,0.9
685700,12,0.83334
686139,17,0.78824
686614,19,0.62106
686720,61,0.89508
686884,157,0.893
687064,3,0.73334
687702,10,0.56
688271,24,0.88334
688581,2,0.6
689517,6,0.6
690330,19,0.57894
690333,2,1
690634,22,0.67272
690829,31,0.93548
690873,16,0.875
691861,23,0.84348
692555,1,1
693185,135,0.89334
693222,49,0.67346
693849,68,0.8353
694477,75,0.936
695314,21,0.9238
695796,5,0.84
696699,1,1
696761,25,0.856
697418,2,0.6
698130,41,0.89268
698153,31,0.94838
699053,26,0.8923
699225,43,0.91628
699458,7,0.77142
699783,20,0.78
700357,16,0.5
701286,10,0.8
701655,1,1
702133,7,0.94286
702510,3,1
703458,74,0.91352
704314,44,0.87272
704588,9,0.77778
704861,16,0.475
705502,1,0.6
706145,56,0.91428
706647,18,0.93334
706929,17,0.90588
707158,9,0.68888
707749,3,0.46666
707767,14,0.77142
708064,57,0.86666
708493,52,0.84616
708549,22,0.67272
708613,27,0.86666
709521,40,0.85
709832,190,0.94526
709848,28,0.87142
709987,3,0.73334
710834,21,0.71428
710897,4,0.9
711336,1,1
711389,5,0.68
711795,12,0.76666
712527,58,0.91034
712843,24,0.88334
713000,1,0.6
713790,45,0.69778
714372,41,0.81464
714374,137,0.9416
714449,35,0.79428
714976,4,0.9
715049,2,1
715164,6,1
715193,2,1
716072,14,0.71428
716777,162,0.87408
717182,4,1
717958,2,0.8
718654,45,0.81334
719301,38,0.91578
719650,6,0.86666
720017,38,0.91578
720677,7,0.88572
721403,95,0.8779
721424,76,0.87894
721699,51,0.82746
722566,3,0.33334
722678,50,0.848
723450,23,0.82608
724319,118,0.94576
724632,1,0.6
724917,12,0.7
725242,39,0.9282
725296,50,0.824
726174,15,0.6
726666,2,0.6
727157,55,0.80364
727382,27,0.88148
728275,9,0.82222
728996,4,0.7
729362,120,0.82334
730008,430,0.87162
730604,29,0.84828
731134,39,0.9077
731839,8,0.8
732316,2,0.6
732995,70,0.86286
733561,50,0.832
734229,48,0.76666
734704,9,0.6
735675,21,0.84762
736247,13,0.6
736985,14,0.6
737598,94,0.81702
738492,6,0.73334
739233,12,0.7
739541,33,0.80606
739555,20,0.86
740322,13,0.63076
740349,29,0.94482
740418,8,0.75
741141,35,0.90858
741980,30,0.90666
742741,50,0.832
743728,30,0.85334
744180,10,0.68
744451,13,0.87692
744993,5,0.6
745303,2,0.8
746029,29,0.86206
746366,93,0.87526
747241,5,0.76
747846,27,0.7926
748353,3,0.46666
748419,12,0.86666
749329,32,0.875
750005,21,0.90476
750697,10,0.76
751120,4,0.8
751867,14,0.68572
752471,10,0.96
753003,16,0.7
753788,104,0.86924
753871,20,0.38
754797,25,0.712
755371,396,0.88788
756020,41,0.9122
756784,98,0.90612
756819,93,0.90968
757135,76,0.91052
757774,23,0.89566
758020,2,0.8
758413,5,0.84
759314,12,0.76666
760309,44,0.91818
760794,7,0.88572
761785,1,0.6
762257,37,0.8054
762508,7,0.88572
763288,193,0.8031
763393,48,0.81666
764165,4,0.8
764278,6,0.8
765009,60,0.82
765473,70,0.88
765872,50,0.84
766630,16,0.725
766885,23,0.77392
767710,28,0.85714
767935,2,1
768402,1,1
768842,5,0.84
769383,7,0.82858
769754,4,0.5
770712,46,0.75652
771583,1,1
771815,3,0.73334
772587,6,0.73334
773361,57,0.9228
773497,18,0.86666
774379,21,0.9619
774987,4,1
775879,5,1
776147,12,0.83334
776873,6,0.73334
777465,3,0.73334
778237,18,0.82222
779107,15,0.68
779946,7,0.65714
780217,39,0.65128
780380,50,0.816
781281,41,0.67804
781628,6,0.86666
781825,108,0.78148
782051,70,0.86286
782079,46,0.86086
782555,27,0.8074
783215,19,0.83158
783906,29,0.84828
784545,50,0.872
784810,9,0.86666
785354,13,0.84616
785603,14,0.62858
786311,15,0.84
786827,34,0.81176
787799,15,0.49334
788115,7,0.88572
789011,16,0.9
789767,74,0.78918
790385,6,0.66666
790784,5,0.68
791120,3,0.73334
791847,22,0.78182
792780,14,0.91428
793525,2,0.6
794456,13,0.81538
794657,9,0.46666
795254,65,0.8523
795320,145,0.88966
795734,42,0.65714
795781,14,0.57142
796216,13,0.41538
796978,2,0.4
797218,47,0.71914
798217,10,0.8
798972,5,0.68
799238,18,0.8
799258,7,0.6
799723,22,0.9091
800530,10,0.76
800605,4,0.9
800975,22,0.74546
800996,21,0.90476
801920,24,0.86666
802278,31,0.83226
802815,68,0.84706
803339,20,0.72
804272,2,0.6
805122,6,0.93334
805353,6,1
805512,12,0.8
805999,8,0.7
806803,224,0.83214
806919,38,0.88422
807839,9,0.77778
808681,7,0.77142
808736,29,0.75172
809269,6,0.93334
809343,18,0.73334
809891,48,0.94166
810197,28,0.9
810358,5,0.76
810711,3,0.46666
811442,10,0.92
811614,8,0.85
812029,14,0.94286
812813,3,0.46666
813428,24,0.41666
814116,33,0.80606
814717,9,0.73334
814851,6,0.66666
814901,16,0.75
814981,8,0.95
815195,76,0.8421
815527,18,0.82222
815826,22,0.94546
815986,17,0.71764
816840,19,0.72632
817235,1,0.6
818210,27,0.8963
818635,27,0.65926
819428,12,0.8
819940,1,0.6
820057,30,0.81334
820211,18,0.86666
820244,23,0.56522
820942,7,0.88572
821065,3,0.86666
821100,11,0.85454
821189,13,0.87692
821778,4,0.8
822724,24,0.73334
823534,65,0.66154
824029,28,0.74286
824318,17,0.74118
824925,5,0.68
825797,5,0.6
826125,17,0.85882
826495,1,1
826672,25,0.68
827522,13,0.6
827986,2,1
828743,16,0.825
