8.0,126335.0,2241.0,2424.2135051482223,0.0,0.8123545305759289
21.0,132738.0,1582.0,1543.0322804412608,0.0,0.8456564367860397
2.0,123793.0,1714.0,1591.0967108798225,0.0,0.9056435392802848
48.0,145906.0,1478.0,1450.9087887673516,0.0,0.8027942404685006
101.0,174086.0,1724.0,1635.1557721151705,0.0,0.8004606576609455
11.0,127865.0,1393.0,1346.7691894838013,0.0,0.8232618055882543
18.0,131533.0,1091.0,1062.3879760556456,0.0,0.9645132297295991
15.0,130259.0,914.0,938.2215307560284,0.0,0.6868657345130349
17.0,131117.0,981.0,906.1785771303207,0.0,0.7199878771445152
28.0,136110.0,1197.0,1178.5436829488362,0.0,0.7505816795366845
6.0,125465.0,883.0,902.1732079271073,0.0,0.8962162502944635
64.0,152836.0,794.0,733.9477013921421,0.0,0.7853237792530541
30.0,137585.0,1100.0,1006.3128072106574,0.0,0.8432458868259148
1.0,123373.0,686.0,745.9638090017824,0.0,0.6921868157360358
89.0,166633.0,804.0,794.028239440344,0.0,0.8418445280226646
67.0,154002.0,626.0,525.6685028250422,0.0,0.8680490501730502
98.0,172027.0,984.0,926.2054231463881,0.0,0.7606006964304306
3.0,124204.0,801.0,798.0336086435574,0.0,0.9228859019452578
92.0,168592.0,529.0,621.7973637021652,0.0,0.7982228931368919
40.0,142179.0,429.0,373.46447310293075,0.0,0.8359815227706457
1973.0,1076484.0,555.0,625.8027329053788,0.0,0.7611335690079516
44.0,144714.0,356.0,429.5396419479191,0.0,0.7641207126851122
29.0,136860.0,708.0,790.0228702371305,0.0,0.8309130018811591
3601.0,1859039.0,410.0,389.48594991578454,0.0,1.0
66.0,153475.0,519.0,493.6255491993345,0.0,0.7622222009402018
7.0,125564.0,612.0,605.7758868893114,0.0,0.7400437770509476
52.0,147594.0,482.0,449.56648796398645,0.0,0.7567917098923681
32.0,139086.0,524.0,513.6523952154017,0.0,0.7402964352832
2285.0,1226293.0,579.0,585.7490408732441,0.0,0.758512536556578
2261.0,1213427.0,308.0,285.34635063223465,0.0,0.925812378958811
3183.0,1661761.0,227.0,253.3033970065269,0.0,0.7584930291012735
23.0,134015.0,440.0,441.55574955755947,0.0,0.7705214833630453
93.0,168610.0,532.0,493.6255491993345,0.0,0.8270921754883042
1731.0,963476.0,459.0,425.5342727447057,0.0,0.7807193056167108
38.0,141688.0,398.0,453.5718571671998,0.0,0.7589334970826579
3328.0,1729232.0,316.0,377.4698423061442,0.0,0.7104670049114695
34.0,140321.0,455.0,457.5772263704134,0.0,0.8835036393070359
254.0,241461.0,241.0,233.2765509904596,0.0,0.9094025223899711
16.0,130727.0,431.0,381.4752115093576,0.0,0.6925146791603886
63.0,152662.0,485.0,489.620179996121,0.0,0.8583834987602764
