101.0,174086.0,1724.0,1601.1356561350851,0.0,0.9687668310951542
2.0,123793.0,1714.0,2022.0704656509133,0.0,0.9484920979745652
5832.0,2957481.0,14.0,1.0,0.0,-1.0
2253.0,1210233.0,187.0,531.8644733420011,0.0,0.39882330571879404
8.0,126335.0,2241.0,2578.478547194823,0.0,0.8277970641114429
430.0,329400.0,45.0,9.324709805111862,0.0,1.0
31.0,138431.0,488.0,1.0,0.0,1.0
81.0,161541.0,145.0,1.0,0.0,1.0
1230.0,711389.0,5.0,183.50463098407496,0.0,-0.0481640768217293
2113.0,1144308.0,44.0,1.0,0.0,1.0
40.0,142179.0,429.0,260.9179292858379,0.0,1.0
1419.0,810197.0,28.0,541.5411356297234,0.0,-0.21216911756218354
2178.0,1174307.0,112.0,57.70802124371548,0.0,-1.0
3022.0,1581933.0,52.0,270.5945915735601,0.0,1.0
3971.0,2046224.0,50.0,1.0,0.0,0.0
5324.0,2712258.0,5.0,1.0,0.0,1.0
5.0,125424.0,466.0,773.7810305350051,0.0,0.18275622265382505
300.0,265806.0,173.0,212.53461784723433,0.0,1.0
3834.0,1980086.0,81.0,1.0,0.0,-1.0
523.0,373527.0,9.0,207.6962867033803,0.0,-1.0
3173.0,1655531.0,83.0,256.0795981419769,0.0,-1.0
5833.0,2958376.0,25.0,48.03135895599334,0.0,-1.0
2313.0,1241304.0,162.0,764.10436824729,0.0,-0.04626766452930258
290.0,259934.0,11.0,618.9544339314863,0.0,-1.0
4355.0,2238060.0,21.0,1.0,0.0,-1.0
711.0,462822.0,3.0,909.2543025630938,0.0,0.0972041718026053
3466.0,1795593.0,20.0,43.193027812132264,0.0,-1.0
621.0,418571.0,8.0,343.16955873146196,0.0,-0.6825074350361352
2629.0,1391477.0,22.0,1.0,0.0,0.0
2652.0,1404266.0,10.0,285.1095850051362,0.0,1.0
5609.0,2850676.0,9.0,1.0,0.0,1.0
5107.0,2600517.0,1.0,1.0,0.0,0.0
812.0,511441.0,21.0,86.73800810687483,0.0,0.9170717892982851
3843.0,1983338.0,18.0,1.0,0.0,0.0
4032.0,2075370.0,4.0,459.2895061840993,0.0,-1.0
1130.0,665360.0,65.0,178.6662998402139,0.0,0.12367093223182633
1621.0,911758.0,3.0,1.0,0.0,1.0
6.0,125465.0,883.0,420.58285703322485,0.0,1.0
4764.0,2438408.0,16.0,1.0,0.0,-1.0
593.0,405197.0,6.0,236.72627356653967,0.0,0.46669572259032516
