3142.0,1639887.0,5.0,1.0,0.0,0.0
1227.0,710834.0,21.0,2329.1582031089592,0.0,1.0
1067.0,636233.0,9.0,1.0,0.0,0.0
2859.0,1501053.0,5.0,1.0,0.0,0.0
4513.0,2311418.0,1.0,2382.404712348607,0.0,0.3742222309413683
1937.0,1059841.0,5.0,1.0,0.0,1.0
5646.0,2867662.0,21.0,146.05132428387458,0.0,1.0
5776.0,2929563.0,12.0,1.0,0.0,-1.0
747.0,480832.0,71.0,2821.688413575661,0.0,-1.0
629.0,423236.0,9.0,665.204789370322,0.0,0.18217155544546498
3861.0,1994009.0,25.0,2369.0930850387344,0.0,-0.577275146392345
1076.0,639937.0,6.0,2076.2372842206723,0.0,-1.0
4608.0,2357947.0,9.0,3753.502325269261,0.0,-0.26750333341080484
1012.0,609487.0,17.0,1.0,0.0,-1.0
2721.0,1434569.0,3.0,3686.9441887197404,0.0,-0.5517078927144439
398.0,312324.0,16.0,891.5024536387854,0.0,1.0
2026.0,1100910.0,3.0,1.0,0.0,1.0
5715.0,2899540.0,7.0,2235.9768119396153,0.0,1.0
4507.0,2308408.0,6.0,2142.7954207702705,0.0,-0.23025127529676012
2032.0,1103980.0,2.0,1.0,0.0,-1.0
3335.0,1731993.0,63.0,3367.465133281932,0.0,-0.14137332746739556
3548.0,1835307.0,19.0,1.0,0.0,0.0
5272.0,2683223.0,6.0,52.869933114530234,0.0,1.0
4238.0,2177538.0,5.0,1.0,0.0,0.0
184.0,214411.0,9.0,3047.9860778440466,0.0,1.0
48.0,145906.0,1478.0,2422.339594278382,0.0,-0.7146655799541755
1385.0,794657.0,9.0,1.0,0.0,-1.0
1364.0,782079.0,46.0,478.84200703163333,0.0,-1.0
4819.0,2464448.0,1.0,1.0,0.0,-1.0
3936.0,2031136.0,9.0,478.84200703163333,0.0,-1.0
5039.0,2569151.0,39.0,4858.367391991754,0.0,-0.4364993781572537
444.0,335248.0,18.0,146.05132428387458,0.0,-1.0
2955.0,1546247.0,34.0,1996.3675203612788,0.0,0.8237985128829157
4034.0,2076178.0,12.0,2462.2744762080783,0.0,1.0
1235.0,713790.0,45.0,1530.460564514401,0.0,0.06221261260312913
2122.0,1147844.0,37.0,1104.488490597298,0.0,-1.0
84.0,163328.0,135.0,3527.2046610007974,0.0,-0.9447958305350999
1382.0,792780.0,14.0,2582.0791219972466,0.0,0.6369303637640925
5650.0,2870551.0,3.0,2315.8465757990866,0.0,-0.14203053100561305
928.0,568875.0,70.0,1.0,0.0,-1.0
