21.0,132738.0,1582.0,1514.095480689488,0.0,0.8809580351603604
8.0,126335.0,2241.0,2253.6324068196445,0.0,0.8257378511174717
2.0,123793.0,1714.0,1937.274943975077,0.0,0.8371076602955524
30.0,137585.0,1100.0,1070.3733250113937,0.0,0.9431410676855313
101.0,174086.0,1724.0,1855.10417440506,0.0,0.6818657518528872
48.0,145906.0,1478.0,1538.7467115604936,0.0,0.8141490639859175
11.0,127865.0,1393.0,1341.5368645924516,0.0,0.8129470416675297
6.0,125465.0,883.0,811.5354008658395,0.0,0.5695212960290279
18.0,131533.0,1091.0,1132.001402188907,0.0,0.8667243291407821
1527.0,858828.0,70.0,326.7278604027371,0.0,-0.04963481515476492
28.0,136110.0,1197.0,1325.1027106784477,0.0,0.7067649826082895
92.0,168592.0,529.0,671.8450925968104,0.0,0.5672458021781643
5535.0,2817812.0,10.0,141.8436288701984,0.0,-1.0
2280.0,1223725.0,97.0,1.0,0.0,0.0
2507.0,1329021.0,40.0,248.66562931122067,0.0,0.309777896362786
1.0,123373.0,686.0,708.8219389033181,0.0,1.0
1316.0,756784.0,98.0,1.0,0.0,1.0
444.0,335248.0,18.0,30.913089950674397,0.0,1.0
3589.0,1853367.0,6.0,14.478936036671374,0.0,1.0
4583.0,2344459.0,4.0,199.3631675692101,0.0,0.5084024908767277
845.0,528243.0,18.0,84.32409017118592,0.0,-0.5288756930696636
4866.0,2485099.0,8.0,1.0,0.0,-1.0
3767.0,1944753.0,26.0,10.370397558170431,0.0,-1.0
83.0,162634.0,402.0,174.7119366982052,0.0,0.7657798741386099
4328.0,2224537.0,4.0,63.78139777868195,0.0,1.0
1270.0,730008.0,430.0,437.6583993222604,0.0,0.9911995503149754
3342.0,1735083.0,16.0,240.4485523542188,0.0,-0.3203642308990873
266.0,247349.0,1.0,129.51801343469555,0.0,-1.0
683.0,450618.0,282.0,355.487629752243,0.0,-0.28512027563913084
2382.0,1274052.0,22.0,59.67285930018101,0.0,-0.06794159500310933
64.0,152836.0,794.0,881.380555000354,0.0,0.6393871762414636
4525.0,2316941.0,5.0,22.696012993673264,0.0,1.0
336.0,283584.0,25.0,137.73509039169744,0.0,-0.5298348162329066
3983.0,2049728.0,17.0,1.0,0.0,0.0
5752.0,2918861.0,1.0,55.56432082168007,0.0,-1.0
630.0,423547.0,32.0,108.9753210421916,0.0,-1.0
4077.0,2097490.0,6.0,1.0,0.0,-1.0
5175.0,2635662.0,10.0,265.0997832252244,0.0,-0.07646685315857062
2800.0,1472909.0,63.0,1.0,0.0,0.0
5353.0,2725374.0,9.0,150.06070582720025,0.0,-0.18912269216855065
